"","ow","n_good","n_evil","p_good","p_evil","n_fwd","n_div","p_fwd","p_div","n_tp","n_fp","tpr","fpr","log2n","log2m","t"
"1014",1526,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1015",1527,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1016",1528,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1017",1529,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1018",1530,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1019",1531,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1020",1532,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1021",1533,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1022",1534,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1023",1535,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1024",1536,16384,0,1,0,16384,0,1,0,0,0,NA,0,24,14,128
"1025",129,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1026",130,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1027",131,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1028",132,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1029",133,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1030",134,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1031",135,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1032",136,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1033",137,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1034",138,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1035",139,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1036",140,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1037",141,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1038",142,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1039",143,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1040",144,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1041",145,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1042",146,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1043",147,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1044",148,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1045",149,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1046",150,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1047",151,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1048",152,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1049",153,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1050",154,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1051",155,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1052",156,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1053",157,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1054",158,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1055",159,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1056",160,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1057",161,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1058",162,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1059",163,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1060",164,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1061",165,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1062",166,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1063",167,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1064",168,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1065",169,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1066",170,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1067",171,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1068",172,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1069",173,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1070",174,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1071",175,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1072",176,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1073",177,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1074",178,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1075",179,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1076",180,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1077",181,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1078",182,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1079",183,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1080",184,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1081",185,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1082",186,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1083",187,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1084",188,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1085",189,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1086",190,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1087",191,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1088",192,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1089",193,52343,13193,0.798690795898438,0.201309204101562,65536,0,1,0,0,0,0,0,24,16,256
"1090",194,52443,13093,0.800216674804688,0.199783325195312,56746,8790,0.865875244140625,0.134124755859375,8745,45,0.667914152600626,0.000858074480864939,24,16,256
"1091",195,52496,13040,0.801025390625,0.198974609375,57219,8317,0.873092651367188,0.126907348632812,8317,0,0.637806748466258,0,24,16,256
"1092",196,52456,13080,0.8004150390625,0.1995849609375,57465,8071,0.876846313476562,0.123153686523438,8071,0,0.617048929663609,0,24,16,256
"1093",197,52371,13165,0.799118041992188,0.200881958007812,57450,8086,0.876617431640625,0.123382568359375,8086,0,0.614204329661983,0,24,16,256
"1094",198,52311,13225,0.798202514648438,0.201797485351562,55410,10126,0.845489501953125,0.154510498046875,10126,0,0.765671077504726,0,24,16,256
"1095",199,52412,13124,0.79974365234375,0.20025634765625,53859,11677,0.821823120117188,0.178176879882812,11677,0,0.889743980493752,0,24,16,256
"1096",200,52442,13094,0.800201416015625,0.199798583984375,53645,11891,0.818557739257812,0.181442260742188,11891,0,0.90812585917214,0,24,16,256
"1097",201,52545,12991,0.801773071289062,0.198226928710938,53233,12303,0.812271118164062,0.187728881835938,12303,0,0.947040258640597,0,24,16,256
"1098",202,52596,12940,0.80255126953125,0.19744873046875,53339,12197,0.813888549804688,0.186111450195312,12197,0,0.94258114374034,0,24,16,256
"1099",203,52353,13183,0.798843383789062,0.201156616210938,52895,12641,0.807113647460938,0.192886352539062,12641,0,0.958886444663582,0,24,16,256
"1100",204,52572,12964,0.80218505859375,0.19781494140625,52989,12547,0.808547973632812,0.191452026367188,12504,43,0.964517124344338,0.000817925892109868,24,16,256
"1101",205,52352,13184,0.798828125,0.201171875,52822,12714,0.805999755859375,0.194000244140625,12714,0,0.96435072815534,0,24,16,256
"1102",206,52461,13075,0.800491333007812,0.199508666992188,52905,12631,0.807266235351562,0.192733764648438,12631,0,0.96604206500956,0,24,16,256
"1103",207,52375,13161,0.799179077148438,0.200820922851562,52833,12703,0.806167602539062,0.193832397460938,12703,0,0.965200212749791,0,24,16,256
"1104",208,52327,13209,0.798446655273438,0.201553344726562,52851,12685,0.806442260742188,0.193557739257812,12685,0,0.960330077977137,0,24,16,256
"1105",209,52455,13081,0.800399780273438,0.199600219726562,52909,12627,0.807327270507812,0.192672729492188,12627,0,0.965293173304793,0,24,16,256
"1106",210,52441,13095,0.800186157226562,0.199813842773438,52844,12692,0.80633544921875,0.19366455078125,12692,0,0.969224894998091,0,24,16,256
"1107",211,52440,13096,0.8001708984375,0.1998291015625,52859,12677,0.806564331054688,0.193435668945312,12677,0,0.968005497861943,0,24,16,256
"1108",212,52376,13160,0.7991943359375,0.2008056640625,52784,12752,0.805419921875,0.194580078125,12752,0,0.968996960486322,0,24,16,256
"1109",213,52545,12991,0.801773071289062,0.198226928710938,52881,12655,0.806900024414062,0.193099975585938,12655,0,0.974135940266338,0,24,16,256
"1110",214,52524,13012,0.80145263671875,0.19854736328125,52876,12660,0.80682373046875,0.19317626953125,12660,0,0.972948047955733,0,24,16,256
"1111",215,52541,12995,0.801712036132812,0.198287963867188,52936,12600,0.8077392578125,0.1922607421875,12600,0,0.969603693728357,0,24,16,256
"1112",216,52457,13079,0.800430297851562,0.199569702148438,52872,12664,0.8067626953125,0.1932373046875,12664,0,0.968269745393379,0,24,16,256
"1113",217,52433,13103,0.800064086914062,0.199935913085938,52804,12732,0.80572509765625,0.19427490234375,12689,43,0.96840418224834,0.000820094215474987,24,16,256
"1114",218,52461,13075,0.800491333007812,0.199508666992188,52837,12699,0.806228637695312,0.193771362304688,12699,0,0.971242829827916,0,24,16,256
"1115",219,52379,13157,0.799240112304688,0.200759887695312,52731,12805,0.804611206054688,0.195388793945312,12805,0,0.97324618074029,0,24,16,256
"1116",220,52556,12980,0.80194091796875,0.19805908203125,52910,12626,0.807342529296875,0.192657470703125,12626,0,0.972727272727273,0,24,16,256
"1117",221,52375,13161,0.799179077148438,0.200820922851562,52750,12786,0.804901123046875,0.195098876953125,12786,0,0.971506724413039,0,24,16,256
"1118",222,52390,13146,0.799407958984375,0.200592041015625,52765,12771,0.805130004882812,0.194869995117188,12771,0,0.97147421268827,0,24,16,256
"1119",223,52418,13118,0.799835205078125,0.200164794921875,52766,12770,0.805145263671875,0.194854736328125,12770,0,0.973471565787468,0,24,16,256
"1120",224,52407,13129,0.799667358398438,0.200332641601562,52767,12769,0.805160522460938,0.194839477539062,12769,0,0.972579785208317,0,24,16,256
"1121",225,52409,13127,0.799697875976562,0.200302124023438,52760,12776,0.8050537109375,0.1949462890625,12776,0,0.97326121733831,0,24,16,256
"1122",226,52306,13230,0.798126220703125,0.201873779296875,52686,12850,0.803924560546875,0.196075439453125,12850,0,0.971277399848828,0,24,16,256
"1123",227,52200,13336,0.7965087890625,0.2034912109375,52560,12976,0.802001953125,0.197998046875,12976,0,0.973005398920216,0,24,16,256
"1124",228,52344,13192,0.7987060546875,0.2012939453125,52691,12845,0.804000854492188,0.195999145507812,12845,0,0.973696179502729,0,24,16,256
"1125",229,52540,12996,0.80169677734375,0.19830322265625,52868,12668,0.80670166015625,0.19329833984375,12668,0,0.974761465066174,0,24,16,256
"1126",230,52497,13039,0.801040649414062,0.198959350585938,52865,12671,0.806655883789062,0.193344116210938,12671,0,0.971776976762022,0,24,16,256
"1127",231,52561,12975,0.802017211914062,0.197982788085938,52899,12637,0.807174682617188,0.192825317382812,12637,0,0.973949903660886,0,24,16,256
"1128",232,52565,12971,0.802078247070312,0.197921752929688,52992,12544,0.80859375,0.19140625,12544,0,0.96708041014571,0,24,16,256
"1129",233,52291,13245,0.797897338867188,0.202102661132812,52697,12839,0.804092407226562,0.195907592773438,12838,1,0.969271423178558,1.91237497848578e-05,24,16,256
"1130",234,52318,13218,0.798309326171875,0.201690673828125,52622,12914,0.802947998046875,0.197052001953125,12914,0,0.977001059161749,0,24,16,256
"1131",235,52374,13162,0.799163818359375,0.200836181640625,52699,12837,0.804122924804688,0.195877075195312,12835,2,0.975155751405561,3.81868866231336e-05,24,16,256
"1132",236,52378,13158,0.799224853515625,0.200775146484375,52707,12829,0.804244995117188,0.195755004882812,12829,0,0.9749962000304,0,24,16,256
"1133",237,52441,13095,0.800186157226562,0.199813842773438,52771,12765,0.805221557617188,0.194778442382812,12764,1,0.974723176785033,1.9069049026525e-05,24,16,256
"1134",238,52383,13153,0.799301147460938,0.200698852539062,52705,12831,0.804214477539062,0.195785522460938,12825,6,0.97506272333308,0.000114540977034534,24,16,256
"1135",239,52470,13066,0.800628662109375,0.199371337890625,52772,12764,0.80523681640625,0.19476318359375,12764,0,0.976886575845706,0,24,16,256
"1136",240,52403,13133,0.799606323242188,0.200393676757812,52718,12818,0.804412841796875,0.195587158203125,12804,14,0.974948602756415,0.000267160277083373,24,16,256
"1137",241,52307,13229,0.798141479492188,0.201858520507812,52605,12931,0.802688598632812,0.197311401367188,12931,0,0.977473731952529,0,24,16,256
"1138",242,52371,13165,0.799118041992188,0.200881958007812,52691,12845,0.804000854492188,0.195999145507812,12836,9,0.975009494872769,0.000171850833476542,24,16,256
"1139",243,52224,13312,0.796875,0.203125,52576,12960,0.80224609375,0.19775390625,12960,0,0.973557692307692,0,24,16,256
"1140",244,52230,13306,0.796966552734375,0.203033447265625,52518,13018,0.801361083984375,0.198638916015625,13018,0,0.978355629039531,0,24,16,256
"1141",245,52279,13257,0.797714233398438,0.202285766601562,52628,12908,0.80303955078125,0.19696044921875,12908,0,0.973674285283247,0,24,16,256
"1142",246,52555,12981,0.801925659179688,0.198074340820312,52891,12645,0.807052612304688,0.192947387695312,12645,0,0.974116015715276,0,24,16,256
"1143",247,52456,13080,0.8004150390625,0.1995849609375,52725,12811,0.804519653320312,0.195480346679688,12811,0,0.979434250764526,0,24,16,256
"1144",248,52252,13284,0.79730224609375,0.20269775390625,52523,13013,0.801437377929688,0.198562622070312,12968,45,0.976211984342066,0.00086121105412233,24,16,256
"1145",249,52508,13028,0.80120849609375,0.19879150390625,52769,12767,0.805191040039062,0.194808959960938,12723,44,0.976588885477433,0.00083796754780224,24,16,256
"1146",250,52528,13008,0.801513671875,0.198486328125,52818,12718,0.805938720703125,0.194061279296875,12718,0,0.977706027060271,0,24,16,256
"1147",251,52167,13369,0.796005249023438,0.203994750976562,52392,13144,0.7994384765625,0.2005615234375,13096,48,0.979579624504451,0.00092012191615389,24,16,256
"1148",252,52513,13023,0.801284790039062,0.198715209960938,52808,12728,0.8057861328125,0.1942138671875,12728,0,0.977347769331183,0,24,16,256
"1149",253,52516,13020,0.80133056640625,0.19866943359375,52850,12686,0.806427001953125,0.193572998046875,12686,0,0.974347158218126,0,24,16,256
"1150",254,52501,13035,0.801101684570312,0.198898315429688,52780,12756,0.80535888671875,0.19464111328125,12756,0,0.978596087456847,0,24,16,256
"1151",255,52483,13053,0.800827026367188,0.199172973632812,52794,12742,0.805572509765625,0.194427490234375,12742,0,0.976174059603156,0,24,16,256
"1152",256,52524,13012,0.80145263671875,0.19854736328125,52873,12663,0.806777954101562,0.193222045898438,12663,0,0.973178604365201,0,24,16,256
"1153",257,52472,13064,0.8006591796875,0.1993408203125,52768,12768,0.80517578125,0.19482421875,12768,0,0.977342314758114,0,24,16,256
"1154",258,52397,13139,0.799514770507812,0.200485229492188,52662,12874,0.803558349609375,0.196441650390625,12874,0,0.979831037369663,0,24,16,256
"1155",259,52557,12979,0.801956176757812,0.198043823242188,52850,12686,0.806427001953125,0.193572998046875,12686,0,0.977425071268973,0,24,16,256
"1156",260,52386,13150,0.799346923828125,0.200653076171875,52735,12801,0.804672241210938,0.195327758789062,12801,0,0.973460076045627,0,24,16,256
"1157",261,52453,13083,0.800369262695312,0.199630737304688,52838,12698,0.806243896484375,0.193756103515625,12698,0,0.970572498662386,0,24,16,256
"1158",262,52435,13101,0.800094604492188,0.199905395507812,52741,12795,0.804763793945312,0.195236206054688,12795,0,0.976643004350813,0,24,16,256
"1159",263,52378,13158,0.799224853515625,0.200775146484375,52704,12832,0.80419921875,0.19580078125,12832,0,0.975224198206414,0,24,16,256
"1160",264,52280,13256,0.7977294921875,0.2022705078125,52624,12912,0.802978515625,0.197021484375,12912,0,0.974049487024743,0,24,16,256
"1161",265,52620,12916,0.80291748046875,0.19708251953125,52939,12597,0.807785034179688,0.192214965820312,12597,0,0.975301951068442,0,24,16,256
"1162",266,52403,13133,0.799606323242188,0.200393676757812,52653,12883,0.803421020507812,0.196578979492188,12883,0,0.980963983857458,0,24,16,256
"1163",267,52420,13116,0.79986572265625,0.20013427734375,52652,12884,0.80340576171875,0.19659423828125,12884,0,0.982311680390363,0,24,16,256
"1164",268,52410,13126,0.799713134765625,0.200286865234375,52753,12783,0.804946899414062,0.195053100585938,12783,0,0.973868657626086,0,24,16,256
"1165",269,52281,13255,0.797744750976562,0.202255249023438,52578,12958,0.802276611328125,0.197723388671875,12958,0,0.977593360995851,0,24,16,256
"1166",270,52464,13072,0.800537109375,0.199462890625,52735,12801,0.804672241210938,0.195327758789062,12801,0,0.979268665850673,0,24,16,256
"1167",271,52399,13137,0.799545288085938,0.200454711914062,52711,12825,0.804306030273438,0.195693969726562,12825,0,0.9762502854533,0,24,16,256
"1168",272,52267,13269,0.797531127929688,0.202468872070312,52553,12983,0.801895141601562,0.198104858398438,12983,0,0.978446001959454,0,24,16,256
"1169",273,52456,13080,0.8004150390625,0.1995849609375,52739,12797,0.804733276367188,0.195266723632812,12797,0,0.978363914373089,0,24,16,256
"1170",274,52501,13035,0.801101684570312,0.198898315429688,52818,12718,0.805938720703125,0.194061279296875,12718,0,0.975680859225163,0,24,16,256
"1171",275,52619,12917,0.802902221679688,0.197097778320312,52875,12661,0.806808471679688,0.193191528320312,12661,0,0.980181156615313,0,24,16,256
"1172",276,52562,12974,0.802032470703125,0.197967529296875,52896,12640,0.80712890625,0.19287109375,12640,0,0.974256204717127,0,24,16,256
"1173",277,52448,13088,0.80029296875,0.19970703125,52731,12805,0.804611206054688,0.195388793945312,12805,0,0.978377139364303,0,24,16,256
"1174",278,52459,13077,0.800460815429688,0.199539184570312,52802,12734,0.805694580078125,0.194305419921875,12734,0,0.973770742525044,0,24,16,256
"1175",279,52489,13047,0.800918579101562,0.199081420898438,52774,12762,0.805267333984375,0.194732666015625,12762,0,0.978155897907565,0,24,16,256
"1176",280,52468,13068,0.80059814453125,0.19940185546875,52762,12774,0.805084228515625,0.194915771484375,12774,0,0.977502295684114,0,24,16,256
"1177",281,52279,13257,0.797714233398438,0.202285766601562,52550,12986,0.801849365234375,0.198150634765625,12986,0,0.97955796937467,0,24,16,256
"1178",282,52419,13117,0.799850463867188,0.200149536132812,52712,12824,0.8043212890625,0.1956787109375,12824,0,0.977662575283983,0,24,16,256
"1179",283,52505,13031,0.801162719726562,0.198837280273438,52805,12731,0.805740356445312,0.194259643554688,12731,0,0.976977975596654,0,24,16,256
"1180",284,52323,13213,0.798385620117188,0.201614379882812,52597,12939,0.802566528320312,0.197433471679688,12939,0,0.979262847195943,0,24,16,256
"1181",285,52571,12965,0.802169799804688,0.197830200195312,52830,12706,0.806121826171875,0.193878173828125,12706,0,0.98002313922098,0,24,16,256
"1182",286,52442,13094,0.800201416015625,0.199798583984375,52735,12801,0.804672241210938,0.195327758789062,12801,0,0.977623338933863,0,24,16,256
"1183",287,52687,12849,0.803939819335938,0.196060180664062,52968,12568,0.8082275390625,0.1917724609375,12568,0,0.978130593820531,0,24,16,256
"1184",288,52598,12938,0.802581787109375,0.197418212890625,52860,12676,0.80657958984375,0.19342041015625,12676,0,0.979749574895656,0,24,16,256
"1185",289,52422,13114,0.799896240234375,0.200103759765625,52691,12845,0.804000854492188,0.195999145507812,12845,0,0.979487570535306,0,24,16,256
"1186",290,52407,13129,0.799667358398438,0.200332641601562,52693,12843,0.804031372070312,0.195968627929688,12843,0,0.978216162693274,0,24,16,256
"1187",291,52488,13048,0.8009033203125,0.1990966796875,52734,12802,0.804656982421875,0.195343017578125,12802,0,0.981146535867566,0,24,16,256
"1188",292,52697,12839,0.804092407226562,0.195907592773438,52988,12548,0.80853271484375,0.19146728515625,12548,0,0.977334683386557,0,24,16,256
"1189",293,52543,12993,0.801742553710938,0.198257446289062,52811,12725,0.805831909179688,0.194168090820312,12725,0,0.979373508812437,0,24,16,256
"1190",294,52511,13025,0.801254272460938,0.198745727539062,52774,12762,0.805267333984375,0.194732666015625,12762,0,0.979808061420345,0,24,16,256
"1191",295,52416,13120,0.7998046875,0.2001953125,52664,12872,0.8035888671875,0.1964111328125,12872,0,0.98109756097561,0,24,16,256
"1192",296,52408,13128,0.7996826171875,0.2003173828125,52678,12858,0.803802490234375,0.196197509765625,12858,0,0.979433272394881,0,24,16,256
"1193",297,52439,13097,0.800155639648438,0.199844360351562,52715,12821,0.804367065429688,0.195632934570312,12821,0,0.978926471711079,0,24,16,256
"1194",298,52445,13091,0.800247192382812,0.199752807617188,52716,12820,0.80438232421875,0.19561767578125,12820,0,0.979298754869758,0,24,16,256
"1195",299,52489,13047,0.800918579101562,0.199081420898438,52733,12803,0.804641723632812,0.195358276367188,12803,0,0.981298382769985,0,24,16,256
"1196",300,52486,13050,0.800872802734375,0.199127197265625,52728,12808,0.8045654296875,0.1954345703125,12808,0,0.981455938697318,0,24,16,256
"1197",301,52324,13212,0.79840087890625,0.20159912109375,52624,12912,0.802978515625,0.197021484375,12912,0,0.977293369663942,0,24,16,256
"1198",302,52541,12995,0.801712036132812,0.198287963867188,52838,12698,0.806243896484375,0.193756103515625,12698,0,0.977145055790689,0,24,16,256
"1199",303,52334,13202,0.798553466796875,0.201446533203125,52582,12954,0.802337646484375,0.197662353515625,12936,18,0.979851537645811,0.000343944663125311,24,16,256
"1200",304,52411,13125,0.799728393554688,0.200271606445312,52635,12901,0.803146362304688,0.196853637695312,12860,41,0.979809523809524,0.000782278529316365,24,16,256
"1201",305,52488,13048,0.8009033203125,0.1990966796875,52745,12791,0.804824829101562,0.195175170898438,12791,0,0.980303494788473,0,24,16,256
"1202",306,52491,13045,0.800949096679688,0.199050903320312,52781,12755,0.805374145507812,0.194625854492188,12755,0,0.977769260252971,0,24,16,256
"1203",307,52444,13092,0.80023193359375,0.19976806640625,52728,12808,0.8045654296875,0.1954345703125,12806,2,0.978154598227925,3.81359164060712e-05,24,16,256
"1204",308,52309,13227,0.798171997070312,0.201828002929688,52574,12962,0.802215576171875,0.197784423828125,12962,0,0.979965222650639,0,24,16,256
"1205",309,52510,13026,0.801239013671875,0.198760986328125,52759,12777,0.805038452148438,0.194961547851562,12777,0,0.980884385076002,0,24,16,256
"1206",310,52511,13025,0.801254272460938,0.198745727539062,52791,12745,0.805526733398438,0.194473266601562,12745,0,0.978502879078695,0,24,16,256
"1207",311,52411,13125,0.799728393554688,0.200271606445312,52680,12856,0.8038330078125,0.1961669921875,12856,0,0.979504761904762,0,24,16,256
"1208",312,52481,13055,0.800796508789062,0.199203491210938,52753,12783,0.804946899414062,0.195053100585938,12783,0,0.979165070854079,0,24,16,256
"1209",313,52352,13184,0.798828125,0.201171875,52631,12905,0.803085327148438,0.196914672851562,12905,0,0.978837985436893,0,24,16,256
"1210",314,52157,13379,0.795852661132812,0.204147338867188,52420,13116,0.79986572265625,0.20013427734375,13116,0,0.980342327528216,0,24,16,256
"1211",315,52352,13184,0.798828125,0.201171875,52572,12964,0.80218505859375,0.19781494140625,12964,0,0.983313106796116,0,24,16,256
"1212",316,52347,13189,0.798751831054688,0.201248168945312,52618,12918,0.802886962890625,0.197113037109375,12918,0,0.979452574114793,0,24,16,256
"1213",317,52386,13150,0.799346923828125,0.200653076171875,52678,12858,0.803802490234375,0.196197509765625,12858,0,0.977794676806084,0,24,16,256
"1214",318,52507,13029,0.801193237304688,0.198806762695312,52767,12769,0.805160522460938,0.194839477539062,12769,0,0.980044516079515,0,24,16,256
"1215",319,52452,13084,0.80035400390625,0.19964599609375,52689,12847,0.803970336914062,0.196029663085938,12847,0,0.981886273310914,0,24,16,256
"1216",320,52458,13078,0.800445556640625,0.199554443359375,52744,12792,0.8048095703125,0.1951904296875,12792,0,0.978131212723658,0,24,16,256
"1217",321,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1218",322,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1219",323,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1220",324,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1221",325,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1222",326,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1223",327,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1224",328,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1225",329,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1226",330,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1227",331,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1228",332,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1229",333,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1230",334,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1231",335,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1232",336,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1233",337,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1234",338,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1235",339,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1236",340,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1237",341,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1238",342,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1239",343,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1240",344,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1241",345,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1242",346,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1243",347,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1244",348,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1245",349,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1246",350,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1247",351,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1248",352,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1249",353,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1250",354,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1251",355,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1252",356,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1253",357,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1254",358,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1255",359,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1256",360,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1257",361,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1258",362,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1259",363,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1260",364,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1261",365,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1262",366,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1263",367,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
